,date,date1,Borough,code,Retail,Grocery,Parks,Transit,Workplace,Residential
15483,2021-07-03,44380,Tower Hamlets,E09000030,-26,-8,-9,-45,-8,1
15484,2021-07-03,44380,Bromley,E09000006,-23,6,5,-29,0,3
15485,2021-07-03,44380,Brent,E09000005,-18,3,76,-27,-15,2
15486,2021-07-03,44380,Wandsworth,E09000032,-34,-6,25,-23,-1,2
15487,2021-07-03,44380,Richmond upon Thames,E09000027,-25,8,-1,-33,-11,3
15488,2021-07-03,44380,Barking and Dagenham,E09000002,-14,-1,67,-22,-18,2
15489,2021-07-03,44380,Haringey,E09000014,-30,-9,22,-31,-24,2
15490,2021-07-03,44380,Greenwich,E09000011,-27,-3,-15,-20,-11,3
15491,2021-07-03,44380,Camden,E09000007,-49,-24,-4,-29,-6,3
15492,2021-07-03,44380,Kensington and Chelsea,E09000020,-46,-3,-8,-44,-20,4
15493,2021-07-03,44380,Hounslow,E09000018,-20,9,27,-22,-5,2
15494,2021-07-03,44380,Southwark,E09000028,-35,-10,11,-27,-1,2
15495,2021-07-03,44380,Hackney,E09000012,-37,0,32,-32,-16,2
15496,2021-07-03,44380,Barnet,E09000003,-21,4,36,-23,-13,3
15497,2021-07-03,44380,Harrow,E09000015,-21,6,95,-17,2,3
15498,2021-07-03,44380,Hammersmith and Fulham,E09000013,-45,-11,36,-30,-17,3
15499,2021-07-03,44380,Croydon,E09000008,-23,6,39,-35,-10,3
15500,2021-07-03,44380,Ealing,E09000009,-18,4,66,-29,-14,3
15501,2021-07-03,44380,Sutton,E09000029,-22,-5,29,-34,-11,2
15502,2021-07-03,44380,Hillingdon,E09000017,-20,-4,92,-54,-13,2
15503,2021-07-03,44380,Islington,E09000019,-46,-8,59,-54,-10,2
15504,2021-07-03,44380,Enfield,E09000010,-17,-1,18,-37,-8,2
15505,2021-07-03,44380,Westminster,E09000033,-55,-18,-28,-37,-16,3
15506,2021-07-03,44380,Waltham Forest,E09000031,-12,-2,-5,-33,-15,2
15507,2021-07-03,44380,Merton,E09000024,-25,-5,38,-24,-8,3
15508,2021-07-03,44380,Redbridge,E09000026,-26,-4,-3,-31,-17,3
15509,2021-07-03,44380,Havering,E09000016,-25,-1,16,-16,-3,2
15510,2021-07-02,44379,Westminster,E09000033,-57,-19,-13,-48,-49,12
15511,2021-07-02,44379,Havering,E09000016,-15,7,52,-25,-32,9
15512,2021-07-02,44379,Enfield,E09000010,-12,5,46,-39,-31,8
15513,2021-07-02,44379,Greenwich,E09000011,-19,8,31,-24,-43,11
15514,2021-07-02,44379,Kingston upon Thames,E09000021,-17,-3,,-34,-37,11
15515,2021-07-02,44379,Tower Hamlets,E09000030,-35,-1,14,-53,-48,13
15516,2021-07-02,44379,Barnet,E09000003,-12,5,98,-34,-35,10
15517,2021-07-02,44379,Southwark,E09000028,-31,0,33,-40,-39,12
15518,2021-07-02,44379,Islington,E09000019,-50,-14,88,-70,-56,14
15519,2021-07-02,44379,Harrow,E09000015,-10,16,156,-30,-29,10
15520,2021-07-02,44379,Hillingdon,E09000017,-18,2,107,-56,-33,9
15521,2021-07-02,44379,Barking and Dagenham,E09000002,-4,11,103,-25,-31,6
15522,2021-07-02,44379,Haringey,E09000014,-19,-1,75,-37,-43,9
15523,2021-07-02,44379,City of London,E09000001,-74,-50,-64,-62,-55,
15524,2021-07-02,44379,Lambeth,E09000022,-32,3,79,-45,-41,12
15525,2021-07-02,44379,Wandsworth,E09000032,-22,3,74,-31,-45,13
15526,2021-07-02,44379,Redbridge,E09000026,-18,6,65,-34,-41,9
15527,2021-07-02,44379,Newham,E09000025,-25,4,270,-34,-32,8
15528,2021-07-02,44379,Bromley,E09000006,-14,11,53,-36,-42,12
15529,2021-07-02,44379,Brent,E09000005,-10,13,148,-31,-32,8
15530,2021-07-02,44379,Richmond upon Thames,E09000027,-13,17,65,-39,-51,12
15531,2021-07-02,44379,Camden,E09000007,-53,-17,49,-40,-48,13
15532,2021-07-02,44379,Merton,E09000024,-19,4,67,-32,-37,11
15533,2021-07-02,44379,Ealing,E09000009,-11,6,104,-38,-35,9
15534,2021-07-02,44379,Waltham Forest,E09000031,-1,2,57,-38,-39,9
15535,2021-07-02,44379,Croydon,E09000008,-19,16,65,-36,-32,10
15536,2021-07-02,44379,Hammersmith and Fulham,E09000013,-39,-6,68,-35,-48,12
15537,2021-07-02,44379,Sutton,E09000029,-12,3,91,-39,-43,10
15538,2021-07-02,44379,Bexley,E09000004,-18,10,81,-38,-35,9
15539,2021-07-02,44379,Hackney,E09000012,-30,15,100,-36,-41,11
15540,2021-07-02,44379,Lewisham,E09000023,-4,21,91,-30,-43,12
15541,2021-07-02,44379,Hounslow,E09000018,-12,8,81,-28,-29,8
15542,2021-07-02,44379,Kensington and Chelsea,E09000020,-40,6,20,-45,-47,12
15543,2021-07-01,44378,Greenwich,E09000011,-13,8,43,-33,-46,12
15544,2021-07-01,44378,Kingston upon Thames,E09000021,-15,-7,,-36,-39,13
15545,2021-07-01,44378,Wandsworth,E09000032,-20,4,62,-35,-49,15
15546,2021-07-01,44378,Sutton,E09000029,-4,5,87,-44,-44,12
15547,2021-07-01,44378,Brent,E09000005,-4,12,139,-35,-35,8
15548,2021-07-01,44378,Barking and Dagenham,E09000002,-2,10,107,-28,-34,6
15549,2021-07-01,44378,Havering,E09000016,-9,13,49,-31,-31,10
15550,2021-07-01,44378,Merton,E09000024,-10,0,65,-37,-41,12
15551,2021-07-01,44378,Richmond upon Thames,E09000027,-10,14,73,-42,-53,15
15552,2021-07-01,44378,Enfield,E09000010,-8,9,62,-39,-33,9
15553,2021-07-01,44378,Croydon,E09000008,-13,15,74,-41,-34,11
15554,2021-07-01,44378,Bromley,E09000006,-10,9,61,-42,-43,13
15555,2021-07-01,44378,Islington,E09000019,-48,-11,82,-70,-57,15
15556,2021-07-01,44378,Southwark,E09000028,-29,-1,30,-47,-39,13
15557,2021-07-01,44378,Hackney,E09000012,-26,13,93,-43,-43,12
15558,2021-07-01,44378,Bexley,E09000004,-14,12,76,-40,-36,10
15559,2021-07-01,44378,Newham,E09000025,-24,5,232,-41,-34,9
15560,2021-07-01,44378,Redbridge,E09000026,-13,5,71,-42,-43,10
15561,2021-07-01,44378,Ealing,E09000009,-7,10,106,-41,-36,10
15562,2021-07-01,44378,Westminster,E09000033,-54,-22,-4,-52,-49,13
15563,2021-07-01,44378,Lewisham,E09000023,-2,23,99,-35,-44,12
15564,2021-07-01,44378,Waltham Forest,E09000031,6,6,77,-42,-41,10
15565,2021-07-01,44378,Kensington and Chelsea,E09000020,-37,11,17,-49,-47,13
15566,2021-07-01,44378,Hounslow,E09000018,-10,12,86,-34,-32,9
15567,2021-07-01,44378,Barnet,E09000003,-9,7,104,-36,-39,11
15568,2021-07-01,44378,Harrow,E09000015,-7,12,155,-33,-29,11
15569,2021-07-01,44378,Camden,E09000007,-54,-20,46,-48,-50,15
15570,2021-07-01,44378,Hillingdon,E09000017,-15,6,122,-57,-34,10
15571,2021-07-01,44378,Tower Hamlets,E09000030,-35,-2,24,-56,-51,15
15572,2021-07-01,44378,Hammersmith and Fulham,E09000013,-34,-6,59,-38,-49,13
15573,2021-07-01,44378,Lambeth,E09000022,-26,1,80,-49,-42,13
15574,2021-07-01,44378,City of London,E09000001,-71,-47,-62,-66,-52,
15575,2021-07-01,44378,Haringey,E09000014,-16,2,66,-38,-45,10
15576,2021-06-30,44377,Wandsworth,E09000032,-20,0,51,-39,-48,15
15577,2021-06-30,44377,Southwark,E09000028,-31,-4,20,-47,-43,13
15578,2021-06-30,44377,Croydon,E09000008,-11,8,52,-42,-33,10
15579,2021-06-30,44377,Camden,E09000007,-55,-25,26,-49,-51,14
15580,2021-06-30,44377,Newham,E09000025,-27,0,206,-39,-32,9
15581,2021-06-30,44377,Islington,E09000019,-49,-16,57,-72,-58,16
15582,2021-06-30,44377,Harrow,E09000015,-7,13,118,-32,-28,11
15583,2021-06-30,44377,Bromley,E09000006,-12,6,37,-42,-44,13
15584,2021-06-30,44377,Hackney,E09000012,-30,9,72,-46,-43,12
15585,2021-06-30,44377,Barnet,E09000003,-12,1,57,-38,-38,11
15586,2021-06-30,44377,Richmond upon Thames,E09000027,-16,9,35,-48,-54,14
15587,2021-06-30,44377,Barking and Dagenham,E09000002,-5,9,62,-34,-34,6
15588,2021-06-30,44377,Hounslow,E09000018,-14,6,66,-35,-30,9
15589,2021-06-30,44377,Kensington and Chelsea,E09000020,-35,9,6,-50,-47,13
15590,2021-06-30,44377,Enfield,E09000010,-12,2,31,-43,-34,8
15591,2021-06-30,44377,Brent,E09000005,-6,12,97,-38,-36,8
15592,2021-06-30,44377,Waltham Forest,E09000031,1,5,43,-45,-41,9
15593,2021-06-30,44377,Ealing,E09000009,-6,6,77,-43,-39,9
15594,2021-06-30,44377,Lewisham,E09000023,-7,20,69,-38,-43,13
15595,2021-06-30,44377,Sutton,E09000029,-6,4,73,-45,-43,11
15596,2021-06-30,44377,Merton,E09000024,-13,-3,65,-38,-40,11
15597,2021-06-30,44377,Bexley,E09000004,-14,8,59,-43,-37,10
15598,2021-06-30,44377,Hillingdon,E09000017,-14,0,101,-58,-36,9
15599,2021-06-30,44377,Kingston upon Thames,E09000021,-16,-7,,-42,-41,12
15600,2021-06-30,44377,Lambeth,E09000022,-31,0,53,-53,-42,13
15601,2021-06-30,44377,Haringey,E09000014,-22,-2,34,-46,-46,10
15602,2021-06-30,44377,City of London,E09000001,-72,-51,-65,-67,-55,
15603,2021-06-30,44377,Greenwich,E09000011,-16,6,22,-33,-44,11
15604,2021-06-30,44377,Redbridge,E09000026,-19,7,45,-39,-45,9
15605,2021-06-30,44377,Westminster,E09000033,-55,-22,-23,-54,-50,13
15606,2021-06-30,44377,Tower Hamlets,E09000030,-43,-5,2,-52,-51,14
15607,2021-06-30,44377,Havering,E09000016,-12,2,24,-34,-33,9
15608,2021-06-30,44377,Hammersmith and Fulham,E09000013,-33,-10,43,-39,-51,13
15609,2021-06-29,44376,Waltham Forest,E09000031,-9,-6,12,-43,-44,10
15610,2021-06-29,44376,Sutton,E09000029,-11,-4,41,-46,-45,12
15611,2021-06-29,44376,Newham,E09000025,-24,-3,173,-39,-36,9
15612,2021-06-29,44376,Hounslow,E09000018,-16,-1,43,-37,-33,10
15613,2021-06-29,44376,Hammersmith and Fulham,E09000013,-40,-17,8,-39,-52,14
15614,2021-06-29,44376,Lambeth,E09000022,-31,-7,30,-53,-43,14
15615,2021-06-29,44376,Richmond upon Thames,E09000027,-23,3,9,-47,-56,15
15616,2021-06-29,44376,Wandsworth,E09000032,-21,-7,39,-39,-49,16
15617,2021-06-29,44376,Enfield,E09000010,-16,-6,4,-44,-36,9
15618,2021-06-29,44376,Brent,E09000005,13,6,69,-25,-36,9
15619,2021-06-29,44376,Kingston upon Thames,E09000021,-24,-15,,-42,-43,13
15620,2021-06-29,44376,Croydon,E09000008,-18,7,32,-44,-36,11
15621,2021-06-29,44376,Ealing,E09000009,-14,-1,43,-42,-38,10
15622,2021-06-29,44376,Lewisham,E09000023,-12,9,43,-39,-44,13
15623,2021-06-29,44376,Barnet,E09000003,-15,-6,46,-38,-40,12
15624,2021-06-29,44376,City of London,E09000001,-74,-56,-70,-68,-57,
15625,2021-06-29,44376,Bexley,E09000004,-18,5,37,-44,-39,11
15626,2021-06-29,44376,Southwark,E09000028,-35,-12,-1,-49,-44,14
15627,2021-06-29,44376,Kensington and Chelsea,E09000020,-42,3,-10,-51,-49,13
15628,2021-06-29,44376,Havering,E09000016,-15,1,6,-35,-33,9
15629,2021-06-29,44376,Barking and Dagenham,E09000002,-11,-4,50,-32,-36,7
15630,2021-06-29,44376,Westminster,E09000033,-58,-29,-33,-55,-52,15
15631,2021-06-29,44376,Tower Hamlets,E09000030,-46,-8,-16,-54,-53,15
15632,2021-06-29,44376,Redbridge,E09000026,-22,4,17,-43,-46,10
15633,2021-06-29,44376,Camden,E09000007,-57,-28,1,-50,-53,15
15634,2021-06-29,44376,Harrow,E09000015,-10,5,78,-32,-28,11
15635,2021-06-29,44376,Bromley,E09000006,-16,4,20,-43,-46,13
15636,2021-06-29,44376,Hillingdon,E09000017,-19,-7,42,-60,-36,10
15637,2021-06-29,44376,Hackney,E09000012,-30,0,41,-46,-46,13
15638,2021-06-29,44376,Haringey,E09000014,-22,-7,25,-41,-49,11
15639,2021-06-29,44376,Islington,E09000019,-48,-23,30,-72,-60,17
15640,2021-06-29,44376,Merton,E09000024,-19,-8,37,-38,-43,12
15641,2021-06-29,44376,Greenwich,E09000011,-17,-4,7,-34,-47,12
15642,2021-06-28,44375,Enfield,E09000010,-10,2,20,-44,-35,9
15643,2021-06-28,44375,Bexley,E09000004,-18,6,33,-41,-38,11
15644,2021-06-28,44375,Hounslow,E09000018,-12,9,63,-35,-33,9
15645,2021-06-28,44375,Croydon,E09000008,-16,8,45,-40,-33,11
15646,2021-06-28,44375,Ealing,E09000009,-13,6,78,-40,-38,10
15647,2021-06-28,44375,Hammersmith and Fulham,E09000013,-38,-14,39,-36,-52,15
15648,2021-06-28,44375,Camden,E09000007,-56,-27,27,-48,-53,16
15649,2021-06-28,44375,Hackney,E09000012,-32,5,73,-48,-46,14
15650,2021-06-28,44375,Islington,E09000019,-47,-18,45,-70,-60,17
15651,2021-06-28,44375,Merton,E09000024,-14,1,54,-36,-42,13
15652,2021-06-28,44375,Lewisham,E09000023,-10,10,54,-38,-45,13
15653,2021-06-28,44375,Lambeth,E09000022,-33,-3,57,-52,-44,14
15654,2021-06-28,44375,Kingston upon Thames,E09000021,-15,-6,,-41,-42,14
15655,2021-06-28,44375,Haringey,E09000014,-19,-4,36,-42,-47,11
15656,2021-06-28,44375,Tower Hamlets,E09000030,-44,-5,-1,-49,-52,15
15657,2021-06-28,44375,Wandsworth,E09000032,-25,-3,47,-44,-51,16
15658,2021-06-28,44375,Westminster,E09000033,-57,-23,-29,-53,-53,15
15659,2021-06-28,44375,Greenwich,E09000011,-12,4,17,-31,-46,12
15660,2021-06-28,44375,Redbridge,E09000026,-21,5,37,-42,-44,10
15661,2021-06-28,44375,Richmond upon Thames,E09000027,-20,9,24,-47,-55,14
15662,2021-06-28,44375,Kensington and Chelsea,E09000020,-41,8,3,-49,-48,13
15663,2021-06-28,44375,Barking and Dagenham,E09000002,-6,2,75,-30,-36,7
15664,2021-06-28,44375,Waltham Forest,E09000031,-2,0,31,-44,-43,11
15665,2021-06-28,44375,City of London,E09000001,-75,-58,-71,-69,-58,
15666,2021-06-28,44375,Bromley,E09000006,-15,6,34,-43,-46,14
15667,2021-06-28,44375,Harrow,E09000015,-8,14,101,-35,-29,11
15668,2021-06-28,44375,Newham,E09000025,-22,3,223,-36,-36,10
15669,2021-06-28,44375,Havering,E09000016,-12,2,16,-35,-32,9
15670,2021-06-28,44375,Hillingdon,E09000017,-15,1,88,-61,-36,10
15671,2021-06-28,44375,Barnet,E09000003,-15,5,56,-38,-40,12
15672,2021-06-28,44375,Southwark,E09000028,-32,-4,25,-47,-44,14
15673,2021-06-28,44375,Brent,E09000005,-7,11,125,-38,-35,9
15674,2021-06-28,44375,Sutton,E09000029,-10,0,52,-47,-46,12
15675,2021-06-27,44374,Havering,E09000016,-19,0,20,-20,-3,2
15676,2021-06-27,44374,Greenwich,E09000011,-26,-7,-9,-25,-12,3
15677,2021-06-27,44374,Enfield,E09000010,-22,-7,1,-39,-10,2
15678,2021-06-27,44374,Hounslow,E09000018,-18,2,28,-25,-8,2
15679,2021-06-27,44374,Westminster,E09000033,-50,-24,-33,-44,-16,3
15680,2021-06-27,44374,Hackney,E09000012,-37,-9,25,-33,-6,2
15681,2021-06-27,44374,Lambeth,E09000022,-34,-9,36,-26,-2,2
15682,2021-06-27,44374,Hammersmith and Fulham,E09000013,-39,-24,25,-36,-16,2
15683,2021-06-27,44374,Harrow,E09000015,-22,-1,73,-22,5,2
15684,2021-06-27,44374,Kensington and Chelsea,E09000020,-43,1,-3,-47,-21,4
15685,2021-06-27,44374,Bexley,E09000004,-25,-4,0,-34,-9,2
15686,2021-06-27,44374,Haringey,E09000014,-29,-14,6,-35,-26,2
15687,2021-06-27,44374,Kingston upon Thames,E09000021,-25,-16,78,-25,-5,2
15688,2021-06-27,44374,Bromley,E09000006,-22,-2,-3,-28,3,2
15689,2021-06-27,44374,Barking and Dagenham,E09000002,-10,-10,55,-23,-21,2
15690,2021-06-27,44374,Croydon,E09000008,-22,-1,18,-40,-5,2
15691,2021-06-27,44374,Barnet,E09000003,-21,-3,41,-31,-6,3
15692,2021-06-27,44374,Southwark,E09000028,-33,-7,16,-27,0,2
15693,2021-06-27,44374,Waltham Forest,E09000031,-13,-6,28,-38,-15,2
15694,2021-06-27,44374,Brent,E09000005,-19,2,59,-34,-13,2
15695,2021-06-27,44374,Redbridge,E09000026,-26,-6,10,-32,-21,2
15696,2021-06-27,44374,Sutton,E09000029,-21,-10,27,-36,-11,2
15697,2021-06-27,44374,Richmond upon Thames,E09000027,-28,1,2,-39,-20,2
15698,2021-06-27,44374,Tower Hamlets,E09000030,-34,-21,-16,-34,-5,1
15699,2021-06-27,44374,Lewisham,E09000023,-23,2,25,-30,-13,2
15700,2021-06-27,44374,Hillingdon,E09000017,-20,-11,58,-60,-11,2
15701,2021-06-27,44374,Merton,E09000024,-25,-12,21,-29,-11,2
15702,2021-06-27,44374,Ealing,E09000009,-20,0,28,-37,-10,2
15703,2021-06-27,44374,City of London,E09000001,-50,-27,-59,-39,,
15704,2021-06-27,44374,Newham,E09000025,-25,-11,125,-24,-9,1
15705,2021-06-27,44374,Camden,E09000007,-49,-27,11,-27,-15,2
15706,2021-06-27,44374,Islington,E09000019,-44,-16,55,-64,-12,2
15707,2021-06-27,44374,Wandsworth,E09000032,-36,-15,14,-42,7,2
15708,2021-06-26,44373,Tower Hamlets,E09000030,-28,-1,7,-31,-8,1
15709,2021-06-26,44373,Havering,E09000016,-21,-3,34,-12,-4,2
15710,2021-06-26,44373,Barking and Dagenham,E09000002,-9,1,105,-13,-20,1
15711,2021-06-26,44373,Wandsworth,E09000032,-31,-9,51,-28,-1,1
15712,2021-06-26,44373,Bexley,E09000004,-22,3,63,-32,-6,2
15713,2021-06-26,44373,Kensington and Chelsea,E09000020,-43,6,10,-47,-19,2
15714,2021-06-26,44373,Waltham Forest,E09000031,-10,-3,27,-28,-15,1
15715,2021-06-26,44373,Redbridge,E09000026,-23,-2,36,-26,-15,1
15716,2021-06-26,44373,City of London,E09000001,-51,-14,-52,-38,,
15717,2021-06-26,44373,Newham,E09000025,-31,-5,192,-22,-8,0
15718,2021-06-26,44373,Westminster,E09000033,-48,-10,1,-30,-15,1
15719,2021-06-26,44373,Hillingdon,E09000017,-20,-8,117,-57,-13,1
15720,2021-06-26,44373,Kingston upon Thames,E09000021,-25,-8,108,-24,-1,2
15721,2021-06-26,44373,Hammersmith and Fulham,E09000013,-45,-17,52,-33,-17,1
15722,2021-06-26,44373,Barnet,E09000003,-19,2,67,-26,-11,2
15723,2021-06-26,44373,Lambeth,E09000022,-31,-3,57,-22,0,1
15724,2021-06-26,44373,Bromley,E09000006,-22,2,28,-27,1,2
15725,2021-06-26,44373,Croydon,E09000008,-23,4,72,-33,-10,1
15726,2021-06-26,44373,Merton,E09000024,-25,-6,49,-28,-8,2
15727,2021-06-26,44373,Hounslow,E09000018,-18,8,64,-20,-4,1
15728,2021-06-26,44373,Hackney,E09000012,-34,5,71,-28,-16,1
15729,2021-06-26,44373,Camden,E09000007,-46,-21,45,-23,-1,2
15730,2021-06-26,44373,Ealing,E09000009,-17,3,93,-29,-13,2
15731,2021-06-26,44373,Islington,E09000019,-44,-7,85,-54,-11,1
15732,2021-06-26,44373,Lewisham,E09000023,-17,8,53,-24,-15,2
15733,2021-06-26,44373,Enfield,E09000010,-15,-2,36,-35,-9,2
15734,2021-06-26,44373,Richmond upon Thames,E09000027,-9,10,31,-21,-9,2
15735,2021-06-26,44373,Sutton,E09000029,-17,-7,67,-33,-9,2
15736,2021-06-26,44373,Southwark,E09000028,-31,-8,31,-25,0,0
15737,2021-06-26,44373,Haringey,E09000014,-26,-8,56,-27,-25,1
15738,2021-06-26,44373,Harrow,E09000015,-19,8,146,-17,4,1
15739,2021-06-26,44373,Brent,E09000005,-8,2,138,-18,-13,1
15740,2021-06-26,44373,Greenwich,E09000011,-22,1,27,-15,-10,1
15741,2021-06-25,44372,Waltham Forest,E09000031,0,2,46,-35,-39,9
15742,2021-06-25,44372,Greenwich,E09000011,-19,6,28,-25,-42,11
15743,2021-06-25,44372,Richmond upon Thames,E09000027,-13,15,52,-40,-51,12
15744,2021-06-25,44372,Ealing,E09000009,-10,7,91,-38,-35,9
15745,2021-06-25,44372,Bexley,E09000004,-16,11,58,-37,-34,9
15746,2021-06-25,44372,Redbridge,E09000026,-17,6,44,-33,-41,9
15747,2021-06-25,44372,Croydon,E09000008,-16,15,55,-36,-33,10
15748,2021-06-25,44372,Lambeth,E09000022,-30,4,64,-45,-41,12
15749,2021-06-25,44372,Tower Hamlets,E09000030,-40,4,0,-46,-49,13
15750,2021-06-25,44372,Islington,E09000019,-48,-13,77,-68,-55,15
15751,2021-06-25,44372,Havering,E09000016,-12,6,30,-25,-33,9
15752,2021-06-25,44372,Barnet,E09000003,-12,5,75,-33,-34,10
15753,2021-06-25,44372,Hillingdon,E09000017,-15,4,88,-58,-33,9
15754,2021-06-25,44372,Kensington and Chelsea,E09000020,-38,11,10,-46,-45,12
15755,2021-06-25,44372,Enfield,E09000010,-10,5,35,-38,-31,8
15756,2021-06-25,44372,Merton,E09000024,-20,3,47,-35,-36,11
15757,2021-06-25,44372,Wandsworth,E09000032,-23,2,53,-37,-44,13
15758,2021-06-25,44372,Hammersmith and Fulham,E09000013,-38,-10,56,-35,-48,13
15759,2021-06-25,44372,Brent,E09000005,-11,13,127,-30,-33,8
15760,2021-06-25,44372,Newham,E09000025,-24,4,240,-35,-31,8
15761,2021-06-25,44372,Sutton,E09000029,-7,4,74,-40,-43,10
15762,2021-06-25,44372,City of London,E09000001,-73,-50,-63,-63,-58,
15763,2021-06-25,44372,Westminster,E09000033,-56,-19,-23,-48,-47,12
15764,2021-06-25,44372,Haringey,E09000014,-19,0,47,-36,-43,9
15765,2021-06-25,44372,Kingston upon Thames,E09000021,-16,-5,,-33,-38,11
15766,2021-06-25,44372,Harrow,E09000015,-9,17,143,-31,-29,9
15767,2021-06-25,44372,Southwark,E09000028,-32,-1,20,-39,-39,12
15768,2021-06-25,44372,Barking and Dagenham,E09000002,-5,11,83,-23,-31,6
15769,2021-06-25,44372,Hounslow,E09000018,-10,10,83,-29,-30,8
15770,2021-06-25,44372,Hackney,E09000012,-29,16,71,-36,-41,11
15771,2021-06-25,44372,Lewisham,E09000023,-8,19,71,-31,-42,11
15772,2021-06-25,44372,Camden,E09000007,-53,-18,36,-40,-47,14
15773,2021-06-25,44372,Bromley,E09000006,-12,11,39,-36,-43,11
15774,2021-06-24,44371,Harrow,E09000015,-7,11,123,-34,-28,11
15775,2021-06-24,44371,Barking and Dagenham,E09000002,-6,12,104,-28,-32,7
15776,2021-06-24,44371,Bromley,E09000006,-11,8,52,-42,-43,13
15777,2021-06-24,44371,Waltham Forest,E09000031,5,8,60,-40,-41,10
15778,2021-06-24,44371,Southwark,E09000028,-30,-2,24,-47,-39,14
15779,2021-06-24,44371,Brent,E09000005,-8,11,119,-37,-35,9
15780,2021-06-24,44371,Newham,E09000025,-25,4,226,-43,-33,9
15781,2021-06-24,44371,Havering,E09000016,-11,11,43,-32,-31,10
15782,2021-06-24,44371,Lewisham,E09000023,-6,22,93,-37,-43,13
15783,2021-06-24,44371,Sutton,E09000029,-3,3,77,-45,-42,12
15784,2021-06-24,44371,Richmond upon Thames,E09000027,-10,15,66,-42,-53,14
15785,2021-06-24,44371,Westminster,E09000033,-54,-21,-13,-53,-49,14
15786,2021-06-24,44371,City of London,E09000001,-70,-46,-62,-66,-56,
15787,2021-06-24,44371,Tower Hamlets,E09000030,-42,0,9,-50,-51,15
15788,2021-06-24,44371,Kingston upon Thames,E09000021,-17,-7,,-37,-39,13
15789,2021-06-24,44371,Ealing,E09000009,-9,9,92,-42,-37,10
15790,2021-06-24,44371,Hounslow,E09000018,-13,10,81,-36,-31,10
15791,2021-06-24,44371,Haringey,E09000014,-18,0,50,-39,-44,11
15792,2021-06-24,44371,Bexley,E09000004,-14,12,74,-40,-35,11
15793,2021-06-24,44371,Kensington and Chelsea,E09000020,-36,12,18,-51,-47,13
15794,2021-06-24,44371,Barnet,E09000003,-11,6,88,-36,-38,12
15795,2021-06-24,44371,Greenwich,E09000011,-12,9,45,-33,-45,12
15796,2021-06-24,44371,Hackney,E09000012,-29,13,83,-43,-42,12
15797,2021-06-24,44371,Hammersmith and Fulham,E09000013,-36,-8,56,-39,-50,14
15798,2021-06-24,44371,Wandsworth,E09000032,-20,1,56,-42,-48,16
15799,2021-06-24,44371,Islington,E09000019,-48,-13,78,-71,-56,16
15800,2021-06-24,44371,Lambeth,E09000022,-28,-1,65,-50,-42,14
15801,2021-06-24,44371,Croydon,E09000008,-13,13,72,-40,-32,11
15802,2021-06-24,44371,Merton,E09000024,-17,-4,42,-41,-40,12
15803,2021-06-24,44371,Enfield,E09000010,-11,6,44,-41,-33,9
15804,2021-06-24,44371,Camden,E09000007,-53,-21,33,-47,-50,15
15805,2021-06-24,44371,Redbridge,E09000026,-14,3,56,-42,-42,10
15806,2021-06-24,44371,Hillingdon,E09000017,-15,6,103,-59,-34,10
15807,2021-06-23,44370,Haringey,E09000014,-20,-2,64,-44,-45,11
15808,2021-06-23,44370,Harrow,E09000015,-8,15,149,-28,-26,11
15809,2021-06-23,44370,City of London,E09000001,-72,-47,-59,-66,-57,
15810,2021-06-23,44370,Wandsworth,E09000032,-17,-1,70,-44,-47,15
15811,2021-06-23,44370,Lewisham,E09000023,-4,22,105,-34,-41,12
15812,2021-06-23,44370,Hammersmith and Fulham,E09000013,-36,-15,67,-39,-50,13
15813,2021-06-23,44370,Hillingdon,E09000017,-14,-1,125,-60,-34,10
15814,2021-06-23,44370,Bexley,E09000004,-13,8,88,-39,-36,11
15815,2021-06-23,44370,Newham,E09000025,-26,4,269,-39,-31,9
15816,2021-06-23,44370,Redbridge,E09000026,-19,7,80,-37,-43,10
15817,2021-06-23,44370,Havering,E09000016,-10,2,50,-31,-31,10
15818,2021-06-23,44370,Ealing,E09000009,-4,7,102,-41,-38,10
15819,2021-06-23,44370,Barking and Dagenham,E09000002,-5,9,98,-34,-33,7
15820,2021-06-23,44370,Enfield,E09000010,-12,4,44,-41,-33,9
15821,2021-06-23,44370,Greenwich,E09000011,-13,7,36,-29,-44,12
