quote_date,regionDesc,p_mean,p_75,p_median,p_25
200304,Yorkshire & Humber,2.0607316,2.1500001,2.0999999,2.04
200305,Yorkshire & Humber,2.0814633,2.1500001,2.0999999,2.04
200306,Yorkshire & Humber,2.0831707,2.1500001,2.0999999,2.05
200307,Yorkshire & Humber,2.1033332,2.2,2.0999999,2.05
200308,Yorkshire & Humber,2.0838461,2.1500001,2.0999999,2.05
200309,Yorkshire & Humber,2.0708108,2.1500001,2.0999999,2.05
200310,Yorkshire & Humber,2.0847368,2.1500001,2.0999999,2.05
200311,Yorkshire & Humber,2.0975676,2.2,2.0999999,2.0699999
200312,Yorkshire & Humber,2.1033332,2.2249999,2.0999999,2.0749998
200401,Yorkshire & Humber,2.0920589,2.1500001,2.0999999,2.0699999
200402,Yorkshire & Humber,2.0747368,2.1500001,2.0999999,2
200403,Yorkshire & Humber,2.118,2.2449999,2.1600001,2.0799999
200404,Yorkshire & Humber,2.1373684,2.28,2.1900001,2.0999999
200405,Yorkshire & Humber,2.1497369,2.28,2.2,2.0999999
200406,Yorkshire & Humber,2.1456411,2.28,2.2,2.0999999
200407,Yorkshire & Humber,2.1580489,2.28,2.2,2.0999999
200408,Yorkshire & Humber,2.1585,2.3150001,2.2,2.0999999
200409,Yorkshire & Humber,2.1497562,2.28,2.2,2.0999999
200410,Yorkshire & Humber,2.1521952,2.28,2.2,2.0999999
200411,Yorkshire & Humber,2.1573172,2.28,2.2,2.0999999
200412,Yorkshire & Humber,2.1692307,2.3499999,2.2,2.0999999
200501,Yorkshire & Humber,2.1874359,2.3499999,2.2,2.0999999
200502,Yorkshire & Humber,2.2182927,2.3399999,2.2,2.1900001
200503,Yorkshire & Humber,2.2348719,2.3399999,2.25,2.2
200504,Yorkshire & Humber,2.2183332,2.3699999,2.29,2.2
200505,Yorkshire & Humber,2.2246153,2.3,2.2,2.1500001
200506,Yorkshire & Humber,2.2434883,2.4000001,2.3,2.2
200507,Yorkshire & Humber,2.2702439,2.4000001,2.3,2.2
200508,Yorkshire & Humber,2.2719512,2.4000001,2.3,2.2
200509,Yorkshire & Humber,2.2711363,2.4000001,2.3,2.2
200510,Yorkshire & Humber,2.2747726,2.4000001,2.3,2.2
200511,Yorkshire & Humber,2.2617779,2.4000001,2.3,2.2
200512,Yorkshire & Humber,2.2685714,2.4000001,2.3,2.2
200601,Yorkshire & Humber,2.2751162,2.4000001,2.3,2.2
200602,Yorkshire & Humber,2.3172727,2.47,2.3,2.2049999
200603,Yorkshire & Humber,2.342195,2.5,2.3800001,2.28
200604,Yorkshire & Humber,2.3181396,2.5,2.4000001,2.25
200605,Yorkshire & Humber,2.3381817,2.5,2.4000001,2.3
200606,Yorkshire & Humber,2.3268888,2.5,2.4000001,2.3
200607,Yorkshire & Humber,2.3246512,2.5,2.4000001,2.28
200608,Yorkshire & Humber,2.3334146,2.5,2.4000001,2.3
200609,Yorkshire & Humber,2.3328888,2.5,2.4000001,2.28
200610,Yorkshire & Humber,2.3112767,2.5,2.4000001,2.2
200611,Yorkshire & Humber,2.316087,2.5,2.4000001,2.2
200612,Yorkshire & Humber,2.3382609,2.5,2.4000001,2.2
200701,Yorkshire & Humber,2.3304443,2.5,2.4000001,2.2
200702,Yorkshire & Humber,2.326591,2.5349998,2.4000001,2.1500001
200703,Yorkshire & Humber,2.3782222,2.5799999,2.4400001,2.25
200704,Yorkshire & Humber,2.389535,2.5699999,2.45,2.1600001
200705,Yorkshire & Humber,2.3928571,2.5699999,2.5,2.1600001
200706,Yorkshire & Humber,2.3977778,2.5699999,2.5,2.1600001
200707,Yorkshire & Humber,2.4064286,2.5799999,2.5,2.1600001
200708,Yorkshire & Humber,2.4013636,2.55,2.5,2.155
200709,Yorkshire & Humber,2.4059091,2.5749998,2.5,2.155
200710,Yorkshire & Humber,2.405,2.5749998,2.5,2.23
200711,Yorkshire & Humber,2.4088094,2.5999999,2.5,2.21
200712,Yorkshire & Humber,2.4224999,2.625,2.5,2.23
200801,Yorkshire & Humber,2.4202499,2.625,2.5,2.23
200802,Yorkshire & Humber,2.4307318,2.5999999,2.5,2.25
200803,Yorkshire & Humber,2.4660976,2.7,2.54,2.25
200804,Yorkshire & Humber,2.5405128,2.75,2.5999999,2.3499999
200805,Yorkshire & Humber,2.5357499,2.75,2.5999999,2.4000001
200806,Yorkshire & Humber,2.5138636,2.75,2.5250001,2.28
200807,Yorkshire & Humber,2.5181818,2.75,2.5250001,2.2750001
200808,Yorkshire & Humber,2.5179999,2.75,2.5,2.29
200809,Yorkshire & Humber,2.5342858,2.75,2.5250001,2.26
200810,Yorkshire & Humber,2.5539534,2.8,2.5999999,2.3
200811,Yorkshire & Humber,2.5626667,2.8,2.5999999,2.3900001
200812,Yorkshire & Humber,2.5653334,2.8,2.55,2.3
200901,Yorkshire & Humber,2.5576086,2.8,2.575,2.3
200902,Yorkshire & Humber,2.5893478,2.8,2.6500001,2.3
200903,Yorkshire & Humber,2.6034043,2.8,2.6500001,2.3
200904,Yorkshire & Humber,2.6214893,2.8499999,2.6500001,2.3
200905,Yorkshire & Humber,2.6511629,2.8499999,2.6500001,2.3
200906,Yorkshire & Humber,2.6370454,2.8499999,2.665,2.375
200907,Yorkshire & Humber,2.6386666,2.8499999,2.6500001,2.45
200908,Yorkshire & Humber,2.6363413,2.8499999,2.6800001,2.45
200909,Yorkshire & Humber,2.6323256,2.8499999,2.6800001,2.3499999
200910,Yorkshire & Humber,2.6211364,2.8499999,2.665,2.3249998
200911,Yorkshire & Humber,2.6272092,2.8499999,2.7,2.3
200912,Yorkshire & Humber,2.6288636,2.9000001,2.6900001,2.3249998
201001,Yorkshire & Humber,2.6317778,2.9000001,2.75,2.3499999
201002,Yorkshire & Humber,2.7247727,2.9749999,2.8299999,2.5250001
201003,Yorkshire & Humber,2.7180436,2.95,2.8150001,2.5
201004,Yorkshire & Humber,2.7753489,3,2.8499999,2.5999999
201005,Yorkshire & Humber,2.7804546,3,2.8499999,2.5999999
201006,Yorkshire & Humber,2.7835555,3,2.8499999,2.5999999
201007,Yorkshire & Humber,2.75,3,2.8499999,2.5999999
201008,Yorkshire & Humber,2.74,3,2.8399999,2.5999999
201009,Yorkshire & Humber,2.7377777,3,2.8399999,2.5999999
201010,Yorkshire & Humber,2.7369566,3,2.8449998,2.5999999
201011,Yorkshire & Humber,2.76,3,2.8499999,2.5999999
201012,Yorkshire & Humber,2.780652,3,2.8499999,2.5999999
201101,Yorkshire & Humber,2.8075554,3,2.9000001,2.6500001
201102,Yorkshire & Humber,2.8129544,3.0799999,2.9300001,2.6750002
201103,Yorkshire & Humber,2.8095455,3.0999999,2.9050002,2.625
201104,Yorkshire & Humber,2.8776088,3.0999999,2.9749999,2.6500001
201105,Yorkshire & Humber,2.8631251,3.0999999,2.95,2.625
201106,Yorkshire & Humber,2.8610415,3.0999999,2.95,2.625
201107,Yorkshire & Humber,2.8729787,3.0999999,3,2.6500001
201108,Yorkshire & Humber,2.8846807,3.0999999,3,2.6500001
201109,Yorkshire & Humber,2.8912766,3.1500001,3,2.6500001
201110,Yorkshire & Humber,2.8714893,3.0999999,3,2.6500001
201111,Yorkshire & Humber,2.895,3.1500001,3,2.6500001
201112,Yorkshire & Humber,2.9047916,3.125,3,2.6750002
201201,Yorkshire & Humber,2.8846807,3.0999999,3,2.6500001
201202,Yorkshire & Humber,2.9026086,3.1500001,3,2.6500001
201203,Yorkshire & Humber,2.9586957,3.25,3.04,2.7
201204,Yorkshire & Humber,2.9468889,3.22,3.0899999,2.7
201205,Yorkshire & Humber,2.9991112,3.3,3.1500001,2.75
201206,Yorkshire & Humber,2.9795651,3.25,3.135,2.75
201207,Yorkshire & Humber,2.9997826,3.25,3.1750002,2.75
201208,Yorkshire & Humber,2.9974468,3.3,3.2,2.75
201209,Yorkshire & Humber,2.9985106,3.3,3.2,2.75
201210,Yorkshire & Humber,2.9860418,3.2750001,3.1750002,2.75
201211,Yorkshire & Humber,3.0102127,3.3,3.2,2.75
201212,Yorkshire & Humber,2.9921277,3.3,3.1500001,2.75
201301,Yorkshire & Humber,3.0016668,3.3,3.1500001,2.75
201302,Yorkshire & Humber,3.0134044,3.3,3.1500001,2.75
201303,Yorkshire & Humber,2.992826,3.3,3.1500001,2.75
201304,Yorkshire & Humber,3.0325,3.3249998,3.1700001,2.8499999
201305,Yorkshire & Humber,3.0265958,3.3,3.1400001,2.8499999
201306,Yorkshire & Humber,3.0202127,3.3,3.2,2.8499999
201307,Yorkshire & Humber,3.0202127,3.3,3.2,2.8499999
201308,Yorkshire & Humber,3.0182979,3.3,3.2,2.8499999
201309,Yorkshire & Humber,3.037174,3.3,3.2,2.8499999
201310,Yorkshire & Humber,3.0157778,3.3,3.0999999,2.8499999
201311,Yorkshire & Humber,3.0195556,3.3,3.0999999,2.8499999
201312,Yorkshire & Humber,3.0262222,3.3,3.0999999,2.8499999
201401,Yorkshire & Humber,2.9578049,3.3,3.0999999,2.74
201402,Yorkshire & Humber,2.9727273,3.3499999,3.05,2.74
201403,Yorkshire & Humber,2.9990909,3.4000001,3.1500001,2.8499999
201404,Yorkshire & Humber,3.027647,3.45,3.22,2.8499999
201405,Yorkshire & Humber,3.0323529,3.45,3.1950002,2.8499999
201406,Yorkshire & Humber,3.0261765,3.4000001,3.2,2.8499999
201407,Yorkshire & Humber,3.0772727,3.45,3.25,2.98
201408,Yorkshire & Humber,3.0879412,3.45,3.22,2.98
201409,Yorkshire & Humber,3.0879412,3.45,3.22,2.98
201410,Yorkshire & Humber,3.1002858,3.45,3.2,2.99
201411,Yorkshire & Humber,3.1002858,3.45,3.2,2.99
201412,Yorkshire & Humber,3.1391428,3.45,3.2,2.99
201501,Yorkshire & Humber,3.1194117,3.45,3.2,2.99
201502,Yorkshire & Humber,3.1203032,3.45,3.2,2.99
201503,Yorkshire & Humber,3.1312122,3.45,3.2,3.05
201504,Yorkshire & Humber,3.1015625,3.4000001,3.2,2.9749999
201505,Yorkshire & Humber,3.1559374,3.4749999,3.25,3.0699999
201506,Yorkshire & Humber,3.1411765,3.5,3.25,3.05
201507,Yorkshire & Humber,3.1164706,3.5,3.25,3.05
201508,Yorkshire & Humber,3.1059999,3.5,3.25,2.95
201509,Yorkshire & Humber,3.1114285,3.5,3.25,2.95
201510,Yorkshire & Humber,3.0829411,3.5,3.2249999,2.95
201511,Yorkshire & Humber,3.1008823,3.5,3.2750001,2.95
201512,Yorkshire & Humber,3.1208334,3.5,3.2750001,2.95
201601,Yorkshire & Humber,3.1171429,3.5,3.25,2.95
201602,Yorkshire & Humber,3.0574286,3.45,3.1400001,2.7
201603,Yorkshire & Humber,3.0558825,3.5,3.1199999,2.7
201604,Yorkshire & Humber,3.0799999,3.5,3.1400001,2.7
201605,Yorkshire & Humber,3.0828571,3.5,3.1400001,2.7
201606,Yorkshire & Humber,3.0828571,3.5,3.1400001,2.7
201607,Yorkshire & Humber,3.0720589,3.5,3.145,2.7
201608,Yorkshire & Humber,3.0838234,3.5,3.1700001,2.7
201609,Yorkshire & Humber,3.1200001,3.55,3.2,2.7
201610,Yorkshire & Humber,3.1217144,3.55,3.2,2.7
201611,Yorkshire & Humber,3.1033332,3.5,3.2,2.7
201612,Yorkshire & Humber,3.1385293,3.55,3.2,2.7
201701,Yorkshire & Humber,3.1444118,3.5999999,3.2,2.7
201702,Yorkshire & Humber,3.0581818,3.5999999,3.0999999,2.5
201703,Yorkshire & Humber,3.076129,3.5999999,3.2,2.4000001
201704,Yorkshire & Humber,3.12625,3.5999999,3.2,2.625
201705,Yorkshire & Humber,3.1097143,3.5999999,3.2,2.5
201706,Yorkshire & Humber,3.0870588,3.5999999,3.1750002,2.5
201707,Yorkshire & Humber,3.0694118,3.5999999,3.1750002,2.4000001
201708,Yorkshire & Humber,3.0739999,3.5999999,3.1500001,2.4000001
201709,Yorkshire & Humber,3.1025,3.5999999,3.1750002,2.45
201710,Yorkshire & Humber,3.0925715,3.5999999,3.1500001,2.4000001
201711,Yorkshire & Humber,3.0940001,3.6500001,3.2,2.4000001
201712,Yorkshire & Humber,3.1119444,3.625,3.2,2.5
201801,Yorkshire & Humber,3.1188889,3.6750002,3.2,2.5
201802,Yorkshire & Humber,3.1133332,3.75,3.2,2.4000001
201803,Yorkshire & Humber,3.1122856,3.8,3.2,2.4000001
201804,Yorkshire & Humber,3.1494443,3.75,3.2249999,2.4749999
201805,Yorkshire & Humber,3.1347058,3.7,3.2249999,2.4000001
201806,Yorkshire & Humber,3.1597059,3.75,3.25,2.55
201807,Yorkshire & Humber,3.1569698,3.75,3.25,2.55
201808,Yorkshire & Humber,3.1808572,3.8,3.25,2.55
201809,Yorkshire & Humber,3.1584849,3.75,3.25,2.55
201810,Yorkshire & Humber,3.1994119,3.8,3.2750001,2.5999999
201811,Yorkshire & Humber,3.2188234,3.8,3.3,2.5999999
201812,Yorkshire & Humber,3.1922858,3.8,3.25,2.55
201901,Yorkshire & Humber,3.195143,3.8,3.25,2.55
201902,Yorkshire & Humber,3.1556251,3.5999999,3.3499999,2.4749999
201903,Yorkshire & Humber,3.16625,3.5999999,3.325,2.4749999
201904,Yorkshire & Humber,3.1962857,3.8,3.4000001,2.45
201905,Yorkshire & Humber,3.1991429,3.8,3.4000001,2.45
201906,Yorkshire & Humber,3.1703031,3.5999999,3.4000001,2.45
201907,Yorkshire & Humber,3.2054286,3.7,3.4000001,2.45
201908,Yorkshire & Humber,3.2027273,3.7,3.4000001,2.45
201909,Yorkshire & Humber,3.2585294,3.7,3.4000001,2.5999999
201910,Yorkshire & Humber,3.233,3.6500001,3.4000001,2.5999999
201911,Yorkshire & Humber,3.295294,3.7,3.4000001,2.7
201912,Yorkshire & Humber,3.2918749,3.8000002,3.375,2.8
202001,Yorkshire & Humber,3.223125,3.6750002,3.3249998,2.6999998
202002,Yorkshire & Humber,3.2222581,3.75,3.3499999,2.5999999
202003,Yorkshire & Humber,3.2303226,3.75,3.4000001,2.5999999
202007,Yorkshire & Humber,3.1900001,3.5999999,3.4000001,2.3900001
202008,Yorkshire & Humber,3.1246428,3.675,3.375,2.375
202009,Yorkshire & Humber,3.1493332,3.8,3.375,2.4000001
202010,Yorkshire & Humber,3.1778572,3.8499999,3.4000001,2.375
202012,Yorkshire & Humber,3.9750001,4.4000001,4.2750001,3.5500002
202105,Yorkshire & Humber,3.016,3.45,2.5899999,2.1900001
202106,Yorkshire & Humber,3.0599999,3.55,2.9949999,2.29
202107,Yorkshire & Humber,3.2528126,3.8000002,3.4749999,2.45
202108,Yorkshire & Humber,3.3070588,4,3.5,2.5
202109,Yorkshire & Humber,3.3360605,4,3.5,2.5
202110,Yorkshire & Humber,3.3681817,4,3.5,2.5
202111,Yorkshire & Humber,3.3984849,4,3.5,2.5
202112,Yorkshire & Humber,3.4090908,4.0999999,3.5,2.5
202201,Yorkshire & Humber,3.4557576,4.0999999,3.5,2.75
202202,Yorkshire & Humber,3.4761765,4.0999999,3.575,2.75
202203,Yorkshire & Humber,3.4941175,4.1500001,3.645,2.75
202204,Yorkshire & Humber,3.5242424,4.1500001,3.7,2.75
202205,Yorkshire & Humber,3.5080645,4.1500001,3.75,2.5999999
202206,Yorkshire & Humber,3.54375,4.1750002,3.75,2.675
202207,Yorkshire & Humber,3.5347059,4.1500001,3.75,2.5999999
202208,Yorkshire & Humber,3.5145454,4.1500001,3.75,2.6900001
202209,Yorkshire & Humber,3.447742,4.0999999,3.7,2.5999999
202210,Yorkshire & Humber,3.447742,4.0999999,3.75,2.6900001
